,text,tokenized_text,POS_text,lemmatized_text
166,World ain't ready for Messi the Motivator🔥 https://t.co/IrhmNBZGOq,"['World', 'aint', 'ready', 'for', 'Messi', 'the', 'Motivator', '', '']","[('World', 'n'), ('aint', 'n'), ('ready', 'n'), ('Messi', 'n'), ('Motivator', 'n'), ('', 'n'), ('', 'n')]","['World', 'aint', 'ready', 'Messi', 'Motivator']"
167,"Biggest difference between him and others. Others are crying for the Ballon d’or, he doesn’t care #Lionel Messi https://t.co/iJaD3U8IJq","['Biggest', 'difference', 'between', 'him', 'and', 'others', '', 'Others', 'are', 'crying', 'for', 'the', 'Ballon', 'd', '', 'or', '', 'he', 'doesn', '', 't', 'care', 'Lionel', 'Messi', '']","[('Biggest', 'a'), ('difference', 'n'), ('others', 'n'), ('', 'v'), ('Others', 'n'), ('are', 'v'), ('crying', 'v'), ('Ballon', 'n'), ('d', 'n'), ('', 'n'), ('', 'n'), ('doesn', 'v'), ('', 'a'), ('t', 'n'), ('care', 'n'), ('Lionel', 'n'), ('Messi', 'n'), ('', 'n')]","['Biggest', 'difference', 'others', 'Others', 'be', 'cry', 'Ballon', 'd', 'doesn', 't', 'care', 'Lionel', 'Messi']"
168,@PoliticsForAlI Arrest @messi_ greatest player of all time ed @Trix__11,"['PoliticsForAlI', 'Arrest', 'messi', 'greatest', 'player', 'of', 'all', 'time', 'ed', 'Trix11']","[('PoliticsForAlI', 'n'), ('Arrest', 'n'), ('messi', 'n'), ('greatest', 'a'), ('player', 'n'), ('time', 'n'), ('ed', 'v'), ('Trix11', 'n')]","['PoliticsForAlI', 'Arrest', 'messi', 'great', 'player', 'time', 'ed', 'Trix11']"
169,"@imroronoazoro @LbKKjlOPEWZOrmE @BarcaUniversal @tjuanmarti you said Messi doesn't understand the politics, thats a statement not an assumption","['imroronoazoro', 'LbKKjlOPEWZOrmE', 'BarcaUniversal', 'tjuanmarti', 'you', 'said', 'Messi', 'doesnt', 'understand', 'the', 'politics', '', 'thats', 'a', 'statement', 'not', 'an', 'assumption']","[('imroronoazoro', 'a'), ('LbKKjlOPEWZOrmE', 'n'), ('BarcaUniversal', 'n'), ('said', 'v'), ('Messi', 'n'), ('doesnt', 'n'), ('understand', 'v'), ('politics', 'n'), ('', 'v'), ('thats', 'v'), ('statement', 'n'), ('not', 'r'), ('assumption', 'n')]","['imroronoazoro', 'LbKKjlOPEWZOrmE', 'BarcaUniversal', 'say', 'Messi', 'doesnt', 'understand', 'politics', 'thats', 'statement', 'not', 'assumption']"
170,"Let's show you magic, which one do you like? 🤓

#gogoalshop #football #soccer #soccerjersey #messi #ronaldo https://t.co/sv6kjmvIlI","['Lets', 'show', 'you', 'magic', '', 'which', 'one', 'do', 'you', 'like', '', '', 'gogoalshop', 'football', 'soccer', 'soccerjersey', 'messi', 'ronaldo', '']","[('Lets', 'n'), ('show', 'v'), ('magic', 'v'), ('do', 'v'), ('', 'n'), ('', 'n'), ('gogoalshop', 'n'), ('football', 'n'), ('soccer', 'n'), ('soccerjersey', 'n'), ('messi', 'n'), ('ronaldo', 'n'), ('', 'n')]","['Lets', 'show', 'magic', 'do', 'gogoalshop', 'football', 'soccer', 'soccerjersey', 'messi', 'ronaldo']"
171,@talkfcb_ What do you think of messi words about laporta in his interview.....,"['talkfcb', 'What', 'do', 'you', 'think', 'of', 'messi', 'words', 'about', 'laporta', 'in', 'his', 'interview', '']","[('talkfcb', 'v'), ('do', 'v'), ('think', 'v'), ('messi', 'n'), ('words', 'n'), ('laporta', 'n'), ('interview', 'n'), ('', 'n')]","['talkfcb', 'do', 'think', 'messi', 'word', 'laporta', 'interview']"
172,@SamuelR75523948 @sportbible It saying messi wanna leave to Barca to work as a secretary after he retire lol,"['SamuelR75523948', 'sportbible', 'It', 'saying', 'messi', 'wanna', 'leave', 'to', 'Barca', 'to', 'work', 'as', 'a', 'secretary', 'after', 'he', 'retire', 'lol']","[('SamuelR75523948', 'n'), ('sportbible', 'a'), ('saying', 'v'), ('messi', 'a'), ('wanna', 'n'), ('leave', 'v'), ('Barca', 'n'), ('work', 'v'), ('secretary', 'n'), ('retire', 'v'), ('lol', 'n')]","['SamuelR75523948', 'sportbible', 'say', 'messi', 'wanna', 'leave', 'Barca', 'work', 'secretary', 'retire', 'lol']"
173,"@Theorriginal Messi isn’t tackling the ball from other players, he’s not saving shots and Messi isn’t finishing the chances he creates. He’s not doing it all on his own is he then. Yes Barca are struggling without Messi but so are Juventus without Ronaldo so I don’t get your point","['Theorriginal', 'Messi', 'isn', '', 't', 'tackling', 'the', 'ball', 'from', 'other', 'players', '', 'he', '', 's', 'not', 'saving', 'shots', 'and', 'Messi', 'isn', '', 't', 'finishing', 'the', 'chances', 'he', 'creates', '', 'He', '', 's', 'not', 'doing', 'it', 'all', 'on', 'his', 'own', 'is', 'he', 'then', '', 'Yes', 'Barca', 'are', 'struggling', 'without', 'Messi', 'but', 'so', 'are', 'Juventus', 'without', 'Ronaldo', 'so', 'I', 'don', '', 't', 'get', 'your', 'point']","[('Theorriginal', 'n'), ('Messi', 'n'), ('isn', 'n'), ('', 'n'), ('t', 'n'), ('tackling', 'v'), ('ball', 'n'), ('other', 'a'), ('players', 'n'), ('', 'v'), ('', 'v'), ('not', 'r'), ('saving', 'v'), ('shots', 'n'), ('Messi', 'n'), ('isn', 'v'), ('', 'n'), ('t', 'n'), ('finishing', 'v'), ('chances', 'n'), ('creates', 'v'), ('', 'v'), ('not', 'r'), ('doing', 'v'), ('own', 'a'), ('is', 'v'), ('then', 'r'), ('', 'v'), ('Yes', 'n'), ('Barca', 'n'), ('are', 'v'), ('struggling', 'v'), ('Messi', 'n'), ('so', 'r'), ('are', 'v'), ('Juventus', 'n'), ('Ronaldo', 'n'), ('don', 'v'), ('', 'a'), ('t', 'n'), ('get', 'v'), ('point', 'n')]","['Theorriginal', 'Messi', 'isn', 't', 'tackle', 'ball', 'other', 'player', 'not', 'save', 'shot', 'Messi', 'isn', 't', 'finish', 'chance', 'create', 'not', 'do', 'own', 'be', 'then', 'Yes', 'Barca', 'be', 'struggle', 'Messi', 'so', 'be', 'Juventus', 'Ronaldo', 'don', 't', 'get', 'point']"
174,"@EdwinJacob_11 @Nightmonkey828 @PSGhub @PSG_English It could work If messi could play as a role player but I got this as neymar as a role player more of a 5,1,2,2 with mendes and hakimi playing as wide wing backs similar to  Chelsea https://t.co/9H9uO69pR1","['EdwinJacob11', 'Nightmonkey828', 'PSGhub', 'PSGEnglish', 'It', 'could', 'work', 'If', 'messi', 'could', 'play', 'as', 'a', 'role', 'player', 'but', 'I', 'got', 'this', 'as', 'neymar', 'as', 'a', 'role', 'player', 'more', 'of', 'a', '51', '', '22', 'with', 'mendes', 'and', 'hakimi', 'playing', 'as', 'wide', 'wing', 'backs', 'similar', 'to', 'Chelsea', '']","[('EdwinJacob11', 'n'), ('Nightmonkey828', 'n'), ('PSGhub', 'n'), ('PSGEnglish', 'n'), ('work', 'v'), ('messi', 'n'), ('play', 'v'), ('role', 'n'), ('player', 'n'), ('got', 'v'), ('as', 'r'), ('neymar', 'n'), ('role', 'n'), ('player', 'n'), ('more', 'a'), ('', 'n'), ('mendes', 'n'), ('hakimi', 'a'), ('playing', 'n'), ('wide', 'a'), ('wing', 'v'), ('backs', 'n'), ('similar', 'a'), ('Chelsea', 'n'), ('', 'n')]","['EdwinJacob11', 'Nightmonkey828', 'PSGhub', 'PSGEnglish', 'work', 'messi', 'play', 'role', 'player', 'get', 'as', 'neymar', 'role', 'player', 'more', 'mendes', 'hakimi', 'playing', 'wide', 'wing', 'back', 'similar', 'Chelsea']"
175,@BarcaWorldwide Messi must win it,"['BarcaWorldwide', 'Messi', 'must', 'win', 'it']","[('BarcaWorldwide', 'n'), ('Messi', 'n'), ('win', 'v')]","['BarcaWorldwide', 'Messi', 'win']"
176,Dribbling Ronaldo &gt;&gt;&gt;&gt;&gt;&gt;&gt; Dribbling Messi.,"['Dribbling', 'Ronaldo', '', '', '', 'Dribbling', 'Messi', '']","[('Dribbling', 'v'), ('Ronaldo', 'n'), ('', 'n'), ('', 'n'), ('', 'n'), ('Dribbling', 'n'), ('Messi', 'n'), ('', 'n')]","['Dribbling', 'Ronaldo', 'Dribbling', 'Messi']"
177,"@SelecaoTalk the hypocrisy is the media will make messi stand out for this 

Thomas Tuchel on Neymar Jr https://t.co/y922GpqHMU","['SelecaoTalk', 'the', 'hypocrisy', 'is', 'the', 'media', 'will', 'make', 'messi', 'stand', 'out', 'for', 'this', 'Thomas', 'Tuchel', 'on', 'Neymar', 'Jr', '']","[('SelecaoTalk', 'v'), ('hypocrisy', 'n'), ('is', 'v'), ('media', 'n'), ('make', 'v'), ('messi', 'n'), ('stand', 'v'), ('out', 'r'), ('Thomas', 'n'), ('Tuchel', 'n'), ('Neymar', 'n'), ('Jr', 'n'), ('', 'n')]","['SelecaoTalk', 'hypocrisy', 'be', 'medium', 'make', 'messi', 'stand', 'out', 'Thomas', 'Tuchel', 'Neymar', 'Jr']"
178,@sportbible Messi is absolutely finished! Pulisic is here to take away his throne! #Puliback We are coming for that ballond'or,"['sportbible', 'Messi', 'is', 'absolutely', 'finished', '', 'Pulisic', 'is', 'here', 'to', 'take', 'away', 'his', 'throne', '', 'Puliback', 'We', 'are', 'coming', 'for', 'that', 'ballondor']","[('sportbible', 'a'), ('Messi', 'n'), ('is', 'v'), ('absolutely', 'r'), ('finished', 'v'), ('', 'n'), ('Pulisic', 'n'), ('is', 'v'), ('here', 'r'), ('take', 'v'), ('away', 'r'), ('throne', 'n'), ('', 'n'), ('Puliback', 'n'), ('are', 'v'), ('coming', 'v'), ('ballondor', 'n')]","['sportbible', 'Messi', 'be', 'absolutely', 'finish', 'Pulisic', 'be', 'here', 'take', 'away', 'throne', 'Puliback', 'be', 'come', 'ballondor']"
179,Messi will not kiss the PSG shield in his life 😉👌,"['Messi', 'will', 'not', 'kiss', 'the', 'PSG', 'shield', 'in', 'his', 'life', '', '']","[('Messi', 'n'), ('not', 'r'), ('kiss', 'v'), ('PSG', 'n'), ('shield', 'n'), ('life', 'n'), ('', 'n'), ('', 'n')]","['Messi', 'not', 'kiss', 'PSG', 'shield', 'life']"
180,@MessiahMSD Messi =  greatest player of all time ,"['MessiahMSD', 'Messi', '', 'greatest', 'player', 'of', 'all', 'time']","[('MessiahMSD', 'n'), ('Messi', 'n'), ('', 'n'), ('greatest', 'a'), ('player', 'n'), ('time', 'n')]","['MessiahMSD', 'Messi', 'great', 'player', 'time']"
181,@BlancoAMJ @TotalMessi10i @Schule7i @goal @FCBarcelona @TeamMessi Messi has gold in Olympics and has won the U-21 World's cup then?,"['BlancoAMJ', 'TotalMessi10i', 'Schule7i', 'goal', 'FCBarcelona', 'TeamMessi', 'Messi', 'has', 'gold', 'in', 'Olympics', 'and', 'has', 'won', 'the', 'U', '', '21', 'Worlds', 'cup', 'then', '']","[('BlancoAMJ', 'n'), ('TotalMessi10i', 'n'), ('Schule7i', 'n'), ('goal', 'n'), ('FCBarcelona', 'n'), ('TeamMessi', 'n'), ('Messi', 'n'), ('has', 'v'), ('gold', 'v'), ('Olympics', 'n'), ('has', 'v'), ('won', 'v'), ('U', 'n'), ('', 'n'), ('Worlds', 'n'), ('cup', 'n'), ('then', 'r'), ('', 'v')]","['BlancoAMJ', 'TotalMessi10i', 'Schule7i', 'goal', 'FCBarcelona', 'TeamMessi', 'Messi', 'have', 'gold', 'Olympics', 'have', 'win', 'U', 'Worlds', 'cup', 'then']"
182,@idoknowball @SaraFCBi He didn't say this bro. Don’t ruin Messi's reputation pls,"['idoknowball', 'SaraFCBi', 'He', 'didnt', 'say', 'this', 'bro', '', 'Don', '', 't', 'ruin', 'Messis', 'reputation', 'pls']","[('idoknowball', 'n'), ('SaraFCBi', 'n'), ('didnt', 'v'), ('say', 'v'), ('bro', 'n'), ('', 'v'), ('Don', 'n'), ('', 'n'), ('t', 'n'), ('ruin', 'n'), ('Messis', 'n'), ('reputation', 'n'), ('pls', 'n')]","['idoknowball', 'SaraFCBi', 'didnt', 'say', 'bro', 'Don', 't', 'ruin', 'Messis', 'reputation', 'pls']"
183,@RafaelH117 You didn't make any comments about messi and laporta. Are you still in Laporta's side?,"['RafaelH117', 'You', 'didnt', 'make', 'any', 'comments', 'about', 'messi', 'and', 'laporta', '', 'Are', 'you', 'still', 'in', 'Laportas', 'side', '']","[('RafaelH117', 'n'), ('didnt', 'v'), ('make', 'v'), ('comments', 'n'), ('messi', 'n'), ('laporta', 'n'), ('', 'n'), ('Are', 'v'), ('still', 'r'), ('Laportas', 'n'), ('side', 'n'), ('', 'n')]","['RafaelH117', 'didnt', 'make', 'comment', 'messi', 'laporta', 'Are', 'still', 'Laportas', 'side']"
184,@SelecaoTalk Neymar or Messi can't replace the work of those.,"['SelecaoTalk', 'Neymar', 'or', 'Messi', 'cant', 'replace', 'the', 'work', 'of', 'those', '']","[('SelecaoTalk', 'n'), ('Neymar', 'n'), ('Messi', 'n'), ('cant', 'a'), ('replace', 'v'), ('work', 'n'), ('', 'n')]","['SelecaoTalk', 'Neymar', 'Messi', 'cant', 'replace', 'work']"
185,"@Asserting19 @andyyax @RayM166 @UTDMoh_ How can Messi play in his position when poch instructs him otherwise? 
Being out of form is true but it isn't the only factor","['Asserting19', 'andyyax', 'RayM166', 'UTDMoh', 'How', 'can', 'Messi', 'play', 'in', 'his', 'position', 'when', 'poch', 'instructs', 'him', 'otherwise', '', 'Being', 'out', 'of', 'form', 'is', 'true', 'but', 'it', 'isnt', 'the', 'only', 'factor']","[('Asserting19', 'n'), ('andyyax', 'n'), ('RayM166', 'n'), ('UTDMoh', 'n'), ('How', 'n'), ('Messi', 'n'), ('play', 'v'), ('position', 'n'), ('poch', 'n'), ('instructs', 'v'), ('otherwise', 'r'), ('', 'v'), ('Being', 'v'), ('form', 'n'), ('is', 'v'), ('true', 'a'), ('isnt', 'v'), ('only', 'a'), ('factor', 'n')]","['Asserting19', 'andyyax', 'RayM166', 'UTDMoh', 'How', 'Messi', 'play', 'position', 'poch', 'instruct', 'otherwise', 'Being', 'form', 'be', 'true', 'isnt', 'only', 'factor']"
186,@RahulNjr Messi fans Don't think that. They r Barca fans tbh,"['RahulNjr', 'Messi', 'fans', 'Dont', 'think', 'that', '', 'They', 'r', 'Barca', 'fans', 'tbh']","[('RahulNjr', 'n'), ('Messi', 'n'), ('fans', 'n'), ('Dont', 'n'), ('think', 'v'), ('', 'v'), ('r', 'v'), ('Barca', 'n'), ('fans', 'n'), ('tbh', 'v')]","['RahulNjr', 'Messi', 'fan', 'Dont', 'think', 'r', 'Barca', 'fan', 'tbh']"
187,@sportbible What have PSG become. Mbappe wants to leave. Ramos might leave after not playing at all. And Messi now wants out. Very puzzling.,"['sportbible', 'What', 'have', 'PSG', 'become', '', 'Mbappe', 'wants', 'to', 'leave', '', 'Ramos', 'might', 'leave', 'after', 'not', 'playing', 'at', 'all', '', 'And', 'Messi', 'now', 'wants', 'out', '', 'Very', 'puzzling', '']","[('sportbible', 'a'), ('have', 'v'), ('PSG', 'v'), ('become', 'v'), ('', 'a'), ('Mbappe', 'n'), ('wants', 'v'), ('leave', 'v'), ('', 'n'), ('Ramos', 'n'), ('leave', 'v'), ('not', 'r'), ('playing', 'v'), ('', 'n'), ('Messi', 'n'), ('now', 'r'), ('wants', 'v'), ('out', 'r'), ('', 'a'), ('Very', 'r'), ('puzzling', 'v'), ('', 'n')]","['sportbible', 'have', 'PSG', 'become', 'Mbappe', 'want', 'leave', 'Ramos', 'leave', 'not', 'play', 'Messi', 'now', 'want', 'out', 'Very', 'puzzle']"
188,@PSGhub @RMCsport Messi doesn't know his body. He keeps playing through injury.,"['PSGhub', 'RMCsport', 'Messi', 'doesnt', 'know', 'his', 'body', '', 'He', 'keeps', 'playing', 'through', 'injury', '']","[('PSGhub', 'n'), ('RMCsport', 'n'), ('Messi', 'n'), ('doesnt', 'n'), ('know', 'v'), ('body', 'n'), ('', 'v'), ('keeps', 'v'), ('playing', 'v'), ('injury', 'n'), ('', 'n')]","['PSGhub', 'RMCsport', 'Messi', 'doesnt', 'know', 'body', 'keep', 'play', 'injury']"
189,gooooool d messi,"['gooooool', 'd', 'messi']","[('gooooool', 'n'), ('d', 'n'), ('messi', 'n')]","['gooooool', 'd', 'messi']"
190,All this does is prove that Messi has better PR because no way in hell can someone who has 0 G/A in the league this season be a favorite without it. https://t.co/w3NHNIFHHH,"['All', 'this', 'does', 'is', 'prove', 'that', 'Messi', 'has', 'better', 'PR', 'because', 'no', 'way', 'in', 'hell', 'can', 'someone', 'who', 'has', '0', 'G', '', 'A', 'in', 'the', 'league', 'this', 'season', 'be', 'a', 'favorite', 'without', 'it', '', '']","[('does', 'v'), ('is', 'v'), ('prove', 'v'), ('Messi', 'n'), ('has', 'v'), ('better', 'a'), ('PR', 'n'), ('way', 'n'), ('hell', 'n'), ('someone', 'n'), ('has', 'v'), ('G', 'n'), ('', 'v'), ('A', 'n'), ('league', 'n'), ('season', 'n'), ('be', 'v'), ('favorite', 'n'), ('', 'v'), ('', 'n')]","['do', 'be', 'prove', 'Messi', 'have', 'good', 'PR', 'way', 'hell', 'someone', 'have', 'G', 'A', 'league', 'season', 'be', 'favorite']"
191,"@Cuaddu1 @mvp2011sv @_Futbolero_ Indeed, but that was the result of a horrible management of the last president. It was not Messi's fault, and the actual president, did not do everything he could","['Cuaddu1', 'mvp2011sv', 'Futbolero', 'Indeed', '', 'but', 'that', 'was', 'the', 'result', 'of', 'a', 'horrible', 'management', 'of', 'the', 'last', 'president', '', 'It', 'was', 'not', 'Messis', 'fault', '', 'and', 'the', 'actual', 'president', '', 'did', 'not', 'do', 'everything', 'he', 'could']","[('Cuaddu1', 'n'), ('mvp2011sv', 'n'), ('Futbolero', 'n'), ('Indeed', 'r'), ('', 'v'), ('was', 'v'), ('result', 'n'), ('horrible', 'a'), ('management', 'n'), ('last', 'a'), ('president', 'n'), ('', 'v'), ('was', 'v'), ('not', 'r'), ('Messis', 'n'), ('fault', 'n'), ('', 'n'), ('actual', 'a'), ('president', 'n'), ('', 'n'), ('did', 'v'), ('not', 'r'), ('do', 'v'), ('everything', 'n')]","['Cuaddu1', 'mvp2011sv', 'Futbolero', 'Indeed', 'be', 'result', 'horrible', 'management', 'last', 'president', 'be', 'not', 'Messis', 'fault', 'actual', 'president', 'do', 'not', 'do', 'everything']"
192,@goal @FCBarcelona @TeamMessi Im almost certain that ronaldo outscored messi that ucl campaign and won the trophy,"['goal', 'FCBarcelona', 'TeamMessi', 'Im', 'almost', 'certain', 'that', 'ronaldo', 'outscored', 'messi', 'that', 'ucl', 'campaign', 'and', 'won', 'the', 'trophy']","[('goal', 'n'), ('FCBarcelona', 'n'), ('TeamMessi', 'n'), ('Im', 'n'), ('almost', 'r'), ('certain', 'a'), ('ronaldo', 'n'), ('outscored', 'v'), ('messi', 'n'), ('ucl', 'a'), ('campaign', 'n'), ('won', 'v'), ('trophy', 'n')]","['goal', 'FCBarcelona', 'TeamMessi', 'Im', 'almost', 'certain', 'ronaldo', 'outscore', 'messi', 'ucl', 'campaign', 'win', 'trophy']"
193,We’ve got the reverse fixture this Sunday coming up as well so looking to make up for them dropped points. Saul is back aswell #Messi #westayundefeated,"['We', '', 've', 'got', 'the', 'reverse', 'fixture', 'this', 'Sunday', 'coming', 'up', 'as', 'well', 'so', 'looking', 'to', 'make', 'up', 'for', 'them', 'dropped', 'points', '', 'Saul', 'is', 'back', 'aswell', 'Messi', 'westayundefeated']","[('', 'v'), ('ve', 'a'), ('got', 'v'), ('reverse', 'n'), ('fixture', 'n'), ('Sunday', 'n'), ('coming', 'v'), ('up', 'r'), ('as', 'r'), ('well', 'r'), ('so', 'r'), ('looking', 'v'), ('make', 'v'), ('up', 'r'), ('dropped', 'v'), ('points', 'n'), ('', 'a'), ('Saul', 'n'), ('is', 'v'), ('back', 'r'), ('aswell', 'a'), ('Messi', 'n'), ('westayundefeated', 'v')]","['ve', 'get', 'reverse', 'fixture', 'Sunday', 'come', 'up', 'as', 'well', 'so', 'look', 'make', 'up', 'drop', 'point', 'Saul', 'be', 'back', 'aswell', 'Messi', 'westayundefeated']"
194,"@NFT_French Our Messi's T-shirt Barca &gt; PSG.

https://t.co/ChyfPFO0I1

Original and limited series.","['NFTFrench', 'Our', 'Messis', 'Tshirt', 'Barca', '', 'PSG', '', '', 'Original', 'and', 'limited', 'series', '']","[('NFTFrench', 'a'), ('Messis', 'n'), ('Tshirt', 'n'), ('Barca', 'n'), ('', 'n'), ('PSG', 'n'), ('', 'n'), ('', 'n'), ('Original', 'n'), ('limited', 'a'), ('series', 'n'), ('', 'n')]","['NFTFrench', 'Messis', 'Tshirt', 'Barca', 'PSG', 'Original', 'limited', 'series']"
195,Why is the UCL trophy bigger than Messi in Pes2020?,"['Why', 'is', 'the', 'UCL', 'trophy', 'bigger', 'than', 'Messi', 'in', 'Pes', '2020', '']","[('is', 'v'), ('UCL', 'n'), ('trophy', 'n'), ('bigger', 'a'), ('Messi', 'n'), ('Pes', 'n'), ('', 'n')]","['be', 'UCL', 'trophy', 'big', 'Messi', 'Pes']"
196,"@RedNBlueVibes @Cule_Cul2_B @Joshua_Ubeku T’es un menteur c’est grave 😂 He is a l’air Henni loves Messi, he said that he is his favorite player 😂😂😂 bro @Cule_Cul2_B what are you saying I’m French also stop 🤥","['RedNBlueVibes', 'CuleCul2B', 'JoshuaUbeku', 'T', '', 'es', 'un', 'menteur', 'c', '', 'est', 'grave', '', 'He', 'is', 'a', 'l', '', 'air', 'Henni', 'loves', 'Messi', '', 'he', 'said', 'that', 'he', 'is', 'his', 'favorite', 'player', '', '', '', 'bro', 'CuleCul2B', 'what', 'are', 'you', 'saying', 'I', '', 'm', 'French', 'also', 'stop', '']","[('RedNBlueVibes', 'n'), ('CuleCul2B', 'n'), ('JoshuaUbeku', 'n'), ('T', 'n'), ('', 'n'), ('es', 'v'), ('un', 'a'), ('menteur', 'n'), ('c', 'n'), ('', 'n'), ('est', 'a'), ('grave', 'n'), ('', 'n'), ('is', 'v'), ('l', 'n'), ('', 'n'), ('air', 'n'), ('Henni', 'n'), ('loves', 'v'), ('Messi', 'n'), ('', 'n'), ('said', 'v'), ('is', 'v'), ('favorite', 'a'), ('player', 'n'), ('', 'n'), ('', 'n'), ('', 'n'), ('bro', 'n'), ('CuleCul2B', 'n'), ('are', 'v'), ('saying', 'v'), ('', 'v'), ('m', 'a'), ('French', 'n'), ('also', 'r'), ('stop', 'v'), ('', 'n')]","['RedNBlueVibes', 'CuleCul2B', 'JoshuaUbeku', 'T', 'es', 'un', 'menteur', 'c', 'est', 'grave', 'be', 'l', 'air', 'Henni', 'love', 'Messi', 'say', 'be', 'favorite', 'player', 'bro', 'CuleCul2B', 'be', 'say', 'm', 'French', 'also', 'stop']"
197,Messi is nothing without possession https://t.co/n81clOlCxz,"['Messi', 'is', 'nothing', 'without', 'possession', '']","[('Messi', 'n'), ('is', 'v'), ('nothing', 'n'), ('possession', 'n'), ('', 'n')]","['Messi', 'be', 'nothing', 'possession']"
198,@RudraXCR7 @TKOB_30 @zdev016 @jesusR10US @CrewsMat10 Man said better year than Messi😭😭😭,"['RudraXCR7', 'TKOB30', 'zdev016', 'jesusR10US', 'CrewsMat10', 'Man', 'said', 'better', 'year', 'than', 'Messi', '', '', '']","[('RudraXCR7', 'n'), ('TKOB30', 'n'), ('zdev016', 'n'), ('jesusR10US', 'n'), ('CrewsMat10', 'n'), ('Man', 'n'), ('said', 'v'), ('better', 'r'), ('year', 'n'), ('Messi', 'n'), ('', 'n'), ('', 'n'), ('', 'n')]","['RudraXCR7', 'TKOB30', 'zdev016', 'jesusR10US', 'CrewsMat10', 'Man', 'say', 'well', 'year', 'Messi']"
