,text,created_at,id,author_id
67,"@BayernLM10 Messi was good for 6 months, Salah for 1, Benzema for 2, Lewandowski is the only candidate who was great all 10 months",2021-11-01T14:06:07.000Z,1455174315364716544,1347202082491797506
68,"#OnThisDay, in 2016, Lionel Messi became the all-time Champions League group stage top scorer 🐐 #UCL https://t.co/BlcR4AB5HG",2021-11-01T14:06:03.000Z,1455174298843467776,1247349631694114822
69,@Deej____1 @goal @FCBarcelona @TeamMessi Then why does Messi have more groupstage goals than Ronaldo?,2021-11-01T14:05:29.000Z,1455174156471910401,1436179725018357763
70,"@ranny_ft @Robin14227 @tuecrf @goal @FCBarcelona @TeamMessi Messi started playing 2 years after Ronaldo 
How tf you suppose him to have more appearance",2021-11-01T14:05:18.000Z,1455174109277540355,1397756259365888000
71,"#Messi has record most goals in a calendar year : 91

THIS DIWALI SOORYAVANSHI WALI",2021-11-01T14:05:16.000Z,1455174101518094338,1303326173070372867
72,"@goal Messi bagged to return to laliga focus on this kid, he knows where eibers can easily found😂😂😂😂",2021-11-01T14:05:13.000Z,1455174089530806280,1405626340401836032
73,@UgwunnaEjikem “Messi is the best player”,2021-11-01T14:05:04.000Z,1455174052990144514,840756660666810368
74,@UgwunnaEjikem Messi is the best player in the world. And any tweet that is so sweet and void of violence,2021-11-01T14:05:04.000Z,1455174051434057728,1177311042499686402
75,@PSGhub @sport Ya'll will have to apologise for everything you said once Messi decides to take things seriously in December-January.,2021-11-01T14:04:49.000Z,1455173990830518293,2515343317
76,"@nonewthing Mikel Arteta seems to be building City 5.0 around Smith Rowe. If everything works out, ESR will be the greatest free-role player you have ever seen, bringing back memories of Diego Maradona, Lionel Messi, Ronaldinho Gaucho and all the legends in an age where men never die.",2021-11-01T14:04:48.000Z,1455173983402434562,801829478880186369
77,Lionel Messi is the best big game player in history of Champions League 🔥 https://t.co/EDiT3MEtrp,2021-11-01T14:04:47.000Z,1455173982424952841,839734220620722176
78,"@ranny_ft @goal @FCBarcelona @TeamMessi Who mentioned Ronaldo? 😂
Get messi out of your head kid",2021-11-01T14:04:46.000Z,1455173976855089153,1429925070923776008
79,@samuelmarsden @Sport_EN Taking Messi's side. Why are reporters always suckered for celebrities? I will take your name off the list of likely candidates to get to the bottom of what was going on between 2017 - 2021. You might find out but you ain't ever reporting it.,2021-11-01T14:04:40.000Z,1455173951429091331,899635668694867968
80,@honest_messi @goal @ProD_Soccer @premierleague you’re not real😭,2021-11-01T14:04:40.000Z,1455173951362146313,1139393077380964353
81,"@arh_ball @FCBDynamite_ @Sharym7iiiiii @MikeLUHG_18_0 Don’t waste your time on messi bozos, he would be hasbulla if it wasn’t for his injections, he wouldn’t be able to kick the ball off the ground",2021-11-01T14:04:39.000Z,1455173946920390657,1325628607637708806
82,"@ESPNFC Messi bagged to return to laliga focus on this kid, he knows where eibers can easily found",2021-11-01T14:04:36.000Z,1455173935138590722,1405626340401836032
83,"@KingsleyDwomoh4 @jones_active @BarcaWorldwide What else do you want from him? You're talking about Lionel Messi, the greatest player of all time. You expect him to gave up his salary and entertain the likes of Coutinho, Roberto &amp; Umtiti? Even if Messi himself agree, this was so selfish. Why does it always have to be Messi?",2021-11-01T14:04:34.000Z,1455173925244051465,1262778959277592576
84,"@RMnaldo7 @TMForever30 After what Messi did to Bayern and Boateng? Nah, too iconic, that moment alone won Messi the Ballon'd Or and any possible award",2021-11-01T14:04:32.000Z,1455173917597917184,1387413065331888130
85,@simplisticMessi @Cule_LeoMessi Exactly laporta is basically saying he is not answerable for Messi's departure and I believe with the experience he has he knew exactly what he was doing. It's like not taking the blame for your actions and acting like the other party could have done more.,2021-11-01T14:04:29.000Z,1455173905988022283,725300567824691201
86,"#Messi has 6 Ballon d'Or awards (Highest in history)

THIS DIWALI SOORYAVANSHI WALI",2021-11-01T14:04:22.000Z,1455173876279754754,1303326173070372867
87,"@goal @FCBarcelona @TeamMessi The Messi honeymoon is over. Back to reality with a bang. An ageing player on huge wages that demands a start but to get the best out of you have to set up in a certain way. Yet you often function worse as a team when he’s on the pitch. 

PSG only have themselves to blame. https://t.co/rpeVsiOYlE",2021-11-01T14:04:21.000Z,1455173873360642053,1430148110060343296
88,@deepakomyogi @BarcaTimes @tjuanmarti believed barto told him to find a buyer but messi wanted to leave for free.,2021-11-01T14:04:20.000Z,1455173866653765640,1418916212
89,@Utd_Arnav That is Messi in the green he plays for that club,2021-11-01T14:04:19.000Z,1455173862593867781,1454911518655623168
90,"@DudeArts2 @HalloKloppo @MessiMX30i I don't have a favorite, which is why I can't see a clear winner. I can agree that Messi is the best, but was he the best this past year? I don't know.",2021-11-01T14:04:10.000Z,1455173826183106562,1347651680410742784
91,@FabrizioRomano Messi bagged to return to laliga focus on this he knows where eibers can easily found 😂😂😂😂😂,2021-11-01T14:04:06.000Z,1455173807069663252,1405626340401836032
92,"Messi deserves the July d’or
Benzema deserves the september d’or
Salah deserves the october d’or

Lewandowski deserves the 2021 ballon d’or

Know the difference",2021-11-01T14:03:47.000Z,1455173729382772740,1347202082491797506
93,"@KattarReborn fake story cooked up by media targetting two legends for more PR is what i think,Pique has been talking about messi even last week",2021-11-01T14:03:45.000Z,1455173722541740039,1349281592804470789
94,@starsalki @shane70707 @PSGhub @sport all poch needs to do is to find a formation that fits messi as a perfect CAM ... also fits in di maria ... mbappe and neymar ... 3-5-2 will be best,2021-11-01T14:03:42.000Z,1455173708235030535,1433769480476372993
95,"@MessiArena @CrewsMat10 Messi bagged to return to laliga focus on this kid, he knows where eibers can easily found",2021-11-01T14:03:41.000Z,1455173701993893888,1405626340401836032
96,@messi_goated @ezrandez He plays for PSG,2021-11-01T14:03:40.000Z,1455173700584542213,1443157402744868868
97,"@tuecrf @goal @FCBarcelona @TeamMessi Cause he scored most of his goals in the knockout stages on his way to 6 champions league final wins. That, Messi could never do",2021-11-01T14:03:38.000Z,1455173692108025860,1174435173963915264
98,"@Messi_Contract Cd be sooner, he doesn't seem to be happy at PSG, I'll take 606 though",2021-11-01T14:03:37.000Z,1455173687619899399,1259760924358922242
99,@badboyIni @IamOlakira Same applies to Messi bro no hate 💯,2021-11-01T14:03:34.000Z,1455173673174937615,1016720037510406144
0,"@HariFCMessi Messi bagged to return to laliga focus on this kid, he knows where eibers can easily found",2021-11-01T14:03:28.000Z,1455173648411725825,1405626340401836032
1,@brickfr34k It’s been disable for me aswell. Was a clip of Messi standing around waiting for the ball! Probably find it on YouTube,2021-11-01T14:03:25.000Z,1455173636458000384,253761542
2,@goal @FCBarcelona @TeamMessi MeSSi forever https://t.co/l34Lh8kpvI,2021-11-01T14:03:18.000Z,1455173607819202561,868902456780103680
3,"Messi to grab his seventh Ballon D’Or?

https://t.co/DAeufn0zRt",2021-11-01T14:03:16.000Z,1455173601175474182,253473203
4,"@goal @FCBarcelona @TeamMessi How sad is it that if ronaldo did this achievement people would comment penaldo and this and ghostnaldo that but when messi does it, no one says anything",2021-11-01T14:03:15.000Z,1455173594930204675,1115907317797617664
5,@BradyBucGoat Can't see messi,2021-11-01T14:03:13.000Z,1455173586751082498,1430723824455090178
6,"Some of #Messi's unique records.

Thread -",2021-11-01T14:03:09.000Z,1455173571081211907,1303326173070372867
7,"Barca fans when it comes to Ronaldo vs Messi debate: G/A isn't everything, we should watch football.

Barca fans when it comes to other players': G/A is everything. https://t.co/Lrf34Q7Tez",2021-11-01T14:03:04.000Z,1455173549677694978,1303742408757215235
8,"@Atleti_RS @AntoGriezmann Lies.
He played left forward during his sociedad time and he was good, that's why atleti got him in the first place so why couldn't he play that same wing at Barca? Somegames Messi sat out or when he was played in the middle still he goasted.
Stop giving excuses.",2021-11-01T14:03:03.000Z,1455173545378521097,2387648601
9,Can Jack suspend all Messi fan accounts https://t.co/OhIFz0XeK6,2021-11-01T14:02:59.000Z,1455173526562947075,3035669137
10,@RFIYH Messi would just post one photo with his family and move on.,2021-11-01T14:02:48.000Z,1455173483109961730,1420166654399598595
11,Lol game don hard Messi he don dey consider Director of football. Oga u go play ball reach 36 o. No escape,2021-11-01T14:02:47.000Z,1455173476822757384,349002391
12,Messi has 0 g/a itl this season there's nothing to remove 😭 https://t.co/aO9a6KT00E,2021-11-01T14:02:47.000Z,1455173476017336323,982608556045189120
13,We (Barca/Messi fans) care more than Messi does about him winning the Ballon Dor,2021-11-01T14:02:45.000Z,1455173471114248192,1140967582180237312
14,Lionel Messi is the best big game player in history of Champions League 🔥 https://t.co/soYCdOHGbG,2021-11-01T14:02:43.000Z,1455173460829749251,1410248296199720962
15,oh yes when messi gets the ball the first thing he thinks about is ‘let me complete a needless dribble because my sofascore rating looks quite low’ https://t.co/dA9meKogNx,2021-11-01T14:02:42.000Z,1455173456652382211,2996349821
16,@UgwunnaEjikem Messi the greatest of all,2021-11-01T14:02:34.000Z,1455173423139852288,3402409643
17,@goal @FCBarcelona @TeamMessi MESSI IS THE GOAT. NOT PENALDO WHO IS BEGGING FOR PENAL-TEAS AT PENCHESTER UNITED. https://t.co/h8Ca0mBIC2,2021-11-01T14:02:26.000Z,1455173391418232837,1440702032118042635
18,"@jones_active @BarcaWorldwide Because you don't say shit like ""I hope Messi would come in the last minute and offer to play for free"" if you respect Messi enough.",2021-11-01T14:02:19.000Z,1455173359696683014,1262778959277592576
19,@TKOB_30 @BlancoLottin tough bro. both close af. gotta back suarez in this one tho. suarez was my second favorite player when he still played at liverpool. lewandowski is the best itw but suarez was the greatest 9 i’ve ever seen. man was fighting with prime ronaldo and messi,2021-11-01T14:02:16.000Z,1455173349248626689,1417135481632952322
20,@nafiu_rsbiu @GallantEngineer @RosarioWizard @iphedollar So Messi was going to play forever?,2021-11-01T14:02:07.000Z,1455173308996009984,1095830849961029632
21,@Adiculer08 Fr. Ronaldo and Messi &gt;&gt;&gt; every America athlete alive,2021-11-01T14:01:55.000Z,1455173259494772737,1443157402744868868
22,"Lionel Messi became the all-time Champions League group stage top scorer on this day in 2016 🤯 

 G.O.A.T things 🐐 https://t.co/UmsfdJ5xUF",2021-11-01T14:01:53.000Z,1455173251295072260,1439928454372335619
23,@Trillogy10 @NickRTFM Bro. It’s to scary to spend atm. Llorente halved in less than a week!  I had pele ney and messi but the fall off is real and hero pack out December 1st,2021-11-01T14:01:40.000Z,1455173197863792646,557747424
24,My dream for Barca is that we qualify for the knockout stages and at some point we draw PSG so we can give Messi a proper farewell,2021-11-01T14:01:40.000Z,1455173197180116994,1208856093801304064
25,@messi_202108 Ironic,2021-11-01T14:01:37.000Z,1455173182374170625,1068034724361367553
26,Lionel Messi sets alarm bells ringing at PSG by revealing he's ALREADY thinking about returning ... https://t.co/HsQYDIODGc via @MailOnline,2021-11-01T14:01:28.000Z,1455173146164793349,447848067
27,"Lionel Messi became the all-time Champions League group stage top scorer on this day in 2016 🤯 

 G.O.A.T things 🐐 https://t.co/qQ5rRntSxA",2021-11-01T14:01:25.000Z,1455173134487801859,26809005
28,@shane70707 @starsalki @PSGhub @sport messi at RW was a big joke that Poch did,2021-11-01T14:01:25.000Z,1455173132579442688,1433769480476372993
29,@Utd_Arnav Acting like Messi didn’t invite gronk to his training WE ARE CLEAR https://t.co/J79knoZ6UL,2021-11-01T14:01:23.000Z,1455173123855294467,1454911518655623168
30,@ArjidB I blame Messi for this,2021-11-01T14:01:17.000Z,1455173100245450759,1344239999990939650
31,@FDJChief So Dembele is the messi ? The same guy that as been dissapointing us for years,2021-11-01T14:01:16.000Z,1455173097162743809,275235757
32,@shane70707 @DudeArts2 @PSGhub @sport You are bro that mf who support poch in just because you like Messi failed in psg. Have some shame mf 😭😭😭,2021-11-01T14:00:57.000Z,1455173017374363648,1306300523037876224
33,"@Khalafenio @AnakinsDarkDeed @kroenke0utn0w @Utdollandezos @UTDTrey @MarcusRashford And Messi about to win another ballon dor, how many will he have more than Ronaldo? Not to mention a better goals to game ratio and better assists to game in his whole career, Ronaldo being close to him is a myth",2021-11-01T14:00:55.000Z,1455173006364397570,52188180
34,"@drinkingtearsg_ Idek the game whether it's soccer or rugby 😭😭
Ronaldo and Messi alone bigger than that sport",2021-11-01T14:00:36.000Z,1455172926181765127,918728942919434241
35,In exactly 28 days we will see Lionel Andres Messi lift his 7th Ballon'Dor and prove that he is the greatest player of all time. #LM7 https://t.co/Fqs2djNDpi,2021-11-01T14:00:34.000Z,1455172917701062656,1306604605254623233
36,@RCLens @a_kalimuendo @Ligue1UberEats Futur Messi,2021-11-01T14:00:30.000Z,1455172903826296841,1376627063302537220
37,"@chiefteefsosa @CrypticNoHoes Man said a generational talent, nah cuh she the Messi of female artists of the past 10 years",2021-11-01T14:00:17.000Z,1455172847563784198,1453692157471039494
38,"@UsainDaviesX Messi deserves the July D’or
Lewy deserves the Ballon D’or
It’s simple",2021-11-01T14:00:11.000Z,1455172823417245702,1382214411872571394
39,"LaLiga: Messi clears air on wanting to play at Barcelona for free - Daily Post

https://t.co/NBBvVQpQ9j https://t.co/ckEIhtWDez",2021-11-01T14:00:00.000Z,1455172778714300428,1629259764
40,"Paris Saint-Germain forward, Lionel Messi, has hit out at Barcelona president, Joan Laporta, for saying he could have played for free at the club.https://t.co/4Q7eC2sqUn",2021-11-01T14:00:00.000Z,1455172778030665728,973121756692123648
41,@LeroyPrince77 Even they know Messi isn’t the best #LewandowskiBallonDor,2021-11-01T13:59:59.000Z,1455172773077204994,1402945228512837637
42,"@JolaOluDare @JakeMa0 @Thefrogkilller @Al_aminWizkidFc He’s confident about the bull-shit indeed 
Anyways one love 
Wizkid-Messi -Barca fan❤️❤️
Dembele is back, fati is back, arauojo too is back",2021-11-01T13:59:50.000Z,1455172734145777673,1447461773922164736
43,"@Rocanisic @FCBDeva @Carvenism Barca is still a shithole when you face us tho,look at our squad and look at yours. now look at 2015 with messi and suarez. https://t.co/qILROMeUSI",2021-11-01T13:59:47.000Z,1455172723433295875,1253380218443591681
44,"@Ishanculer If Messis name wouldn’t be messi he wouldn’t be top 5 , Copa America became a reason to win the Ballon Dor after pessi won it",2021-11-01T13:59:45.000Z,1455172712255664130,1333460198288207873
45,"@BoseAlby @PSGINT_ To be honest bro...... Laporta messed up. Somehow, I still believe in him but Laporta messed up big time. He lied and tried to put the blame on Messi. Who does that?",2021-11-01T13:59:44.000Z,1455172707880816641,1379385845472497666
46,"Leo Messi-“Achieving a Seventh Ballon D'Or would be an extraordinary madness”
And that madness is 28 days away.
#LM7 https://t.co/QP7h9iaT8c",2021-11-01T13:59:38.000Z,1455172686766772233,836233126384926720
47,@honest_messi @ChampionsLeague Bodied my left winger,2021-11-01T13:59:26.000Z,1455172632601669634,886270173019336704
48,I was never asked to play for Barcelona for free: Messi https://t.co/hvsXEUQ8OA,2021-11-01T13:59:17.000Z,1455172598719864833,719194912730718208
49,"@uberrmensch @PSGhub @sport Your fanbase was calling Ligue 1 a farmers league until Messi joined. If it was Ronaldo who joined, you wouldn't be saying this shit but continue clown https://t.co/Gfav77UAwT",2021-11-01T13:59:05.000Z,1455172548317040643,1398760833405100039
50,"[LEAKED] Argenitinian 🇦🇷 journalist Ballon d'Or vote:

1. 🇵🇱 Robert Lewandowski (FC Bayern Munich)
2. 🇮🇹 Jorginho (Chelsea FC)
3. 🇦🇷 Lionel Messi (Paris Saint-German)
4. 🇫🇷 Karim Benzema (Real Madrid CF)
5. 🇵🇹 Cristiano Ronaldo (Manchester United FC) 

(sport)",2021-11-01T13:59:03.000Z,1455172537550348291,1215110682175295488
51,"*Messi wins his 7th Balon Dor*

Presenter: “Go on son, get your Willy out for us 🙂” https://t.co/qQyUSOE434",2021-11-01T13:58:55.000Z,1455172505572872197,1211705247782977536
52,"@Leslley20 Messi and Ronaldo 0 world cups 
Morgan and Megan 1 World Cup

Your goats can’t even win a World Cup",2021-11-01T13:58:43.000Z,1455172453274161156,1454911518655623168
53,"@starsalki Why we dreaming this??

Khalifi rejected 200M for mbappe only to let him free next window

Do you even think he would consider talking about messi?",2021-11-01T13:58:39.000Z,1455172437599916042,1428726999216918533
54,Messi keen on Barcelona return after hanging up his boots | Malay Mail https://t.co/CP0pGnPUGO,2021-11-01T13:58:39.000Z,1455172436861800448,27404490
55,"Lionel Messi on possibly retiring after the World Cup: ""No, I don't think so. After what happened to me, I live day by day, year by year. I do not know what will happen during or after the World Cup, I don't think about it. Everything will happen in due time."" This via Sport.",2021-11-01T13:58:25.000Z,1455172376585400320,1426573230010142722
56,@DudeArts2 @starsalki @PSGhub @sport That's exactly because their manager can use Messi's strengths and build the team around to neutralize his weaknesses. In PSG the whole front three has the same weaknesses which becomes impossible to hide. And as a manager you can't even bench your stars.,2021-11-01T13:58:18.000Z,1455172351197212681,775350171781763072
57,"@messi_goated iniesta&gt; xavi 
pique is now finished though",2021-11-01T13:58:13.000Z,1455172329433149443,1431298520548581378
58,"Messi, Ronaldo and Salah make GOAL50 2021 men's shortlist https://t.co/sCyyZjwcRV",2021-11-01T13:58:10.000Z,1455172314006372352,478491760
59,"PSG'S first Ballon d'Or winner ever will be...

Loading 99.9% 🐐 

#Messi https://t.co/drpVjj6fDy",2021-11-01T13:58:00.000Z,1455172275683004416,955556477829181441
60,@BarcaUniversal MESSI IS LITERALLY BEGGING TO COME BACK https://t.co/OsUbhhCprK,2021-11-01T13:58:00.000Z,1455172272512065540,1403450897385074688
61,"@roqo420 @6Xavique3 @fcb_venom @BarcaTimes @tjuanmarti I love suarez but did you even watch barca's UCL away games?!?!

He didn't score a single UCL away goal from 2015 till his recent controversial penalty against Milan. Thats literally 6 years.

2018-19 UCL campaign was just Messi and hope. He deserved the title for that carryjob.",2021-11-01T13:57:44.000Z,1455172207122993164,3219172741
62,"Lionel Messi has dominated football like no other.
Greatest of all Time🐐 https://t.co/SLL6s9z4H2",2021-11-01T13:57:07.000Z,1455172050541154305,1425884073134739458
63,@theflugame1 @GoalNews @goal more G/A than Messi in 2021?🤨,2021-11-01T13:57:03.000Z,1455172036653981699,1260586221031612427
64,@BradyBucGoat Messi and Ronaldo are both bigger than that other sport,2021-11-01T13:56:47.000Z,1455171966118289411,1338190668339044356
65,@Rocanisic @GabrielSava9 @BayernRohan That was when this Messi guy was good and he couldn’t top Brady,2021-11-01T13:56:42.000Z,1455171945255813120,1454911518655623168
66,@PepsiEra This is y I said ronaldo fans know nothing about football....instead of criticizing neymar for trying to dribble instead of spreading play...oh u want messi to leave his flank and go and go and do what ? MUMU FANS,2021-11-01T13:56:41.000Z,1455171940818296837,402599967
67,@Messiopath @k_sibi_12 @PSGhub @sport Wasted your bookmark. I already know he will win because any year when Messi or Ronaldo have even half a chance they WILL win the popularity contest. Is it deserved on merit? Even Messi doesn't think so.,2021-11-01T13:56:30.000Z,1455171896308211714,775350171781763072
68,"According to InStat, 75% of the all penalties are scored, which means 1 out every 4 penalties is missed.

Ask Baggio, Terry, Trezeguet, Messi, Shevchenko about that 1 miss. https://t.co/VSSjLiUKPX",2021-11-01T13:56:21.000Z,1455171860086157316,1359629584916881410
69,"@Fated_Freedom @Nightmonkey828 @PSGhub @PSG_English I would agree with that. We can have Neymar and Di Maria as the two no. 10s. They can also operate as wide playmakers of needed. Messi and Mbappe upfront as strikers. 
A 4-2-2-2 is what I'm thinking. We can switch to 4-2-4 regularly.",2021-11-01T13:56:15.000Z,1455171832022065154,1421312240112656385
70,"Mechanical Patek Philippe!
35k each
Doesn't use battery, working chronograph and great quality Leather strap.
WhatsApp Link in bio 🤞🏾
Retweet when this crosses your TL

Bolt  Leo Messi  Don Jazzy https://t.co/94vwGAbawT",2021-11-01T13:56:12.000Z,1455171820378787848,1442271793624981506
71,We are never going to see ramos and messi play on the same team https://t.co/2kVMvz44ec,2021-11-01T13:56:12.000Z,1455171819066073092,738895492407517184
72,@Cule_Cul2_B @CrewsMat10 Messi hes won alot of individual awards he just always gets hated because theres more ronaldo fan boys,2021-11-01T13:56:03.000Z,1455171783158603781,1403902511044567041
73,"@starsalki @_Kay_RM @destroooo_ @PSGhub @sport New team , different play style. Barca played possession based football while psg play counter attacking. And only played 2 full matches in league. Idk why so hard to understand + messi is 34 now.",2021-11-01T13:56:01.000Z,1455171773729677318,550021572
74,"@MaestroPique Worst thing is I doubt Messi even cares if this brudda exists, man just wasting space at this point",2021-11-01T13:56:00.000Z,1455171769162211329,1247661614880473094
75,"Never mind being messi baited, got this from nkunku sbc reward pack , made 80k profit and nkunku for freee https://t.co/sSHDGyVDkI",2021-11-01T13:55:54.000Z,1455171747037253635,3980558055
76,"@SpursJB @Kev_COYS_ Be interesting to see how that all plays out up there - they're still a mess but only need to be better than three other clubs then they can kick on. Given PSG seem nailed on for Ligue 1 wonder whether Poch needs to win CL with Messi, MBappe, Ramos etc to be there next season",2021-11-01T13:55:41.000Z,1455171692653858819,1305165701259448320
77,the messi of all cars https://t.co/jBqYz0oWX8,2021-11-01T13:55:41.000Z,1455171689113915399,1135220744546377728
78,@Rickth21 Fred is amazing. Tried him in a draft and he feels like Messi on the ball but then also feels as good as someone like uhh… tryna think lol… like Llorente in defence tbh,2021-11-01T13:55:28.000Z,1455171637402341378,1204066628356493313
79,"""Lionel Messi sends a very lovely cross to Luuk De Jong. He jump really high, confidence through the roof. Annnnndddddddddddd a goal kick.""",2021-11-01T13:55:25.000Z,1455171624349540359,1400422746639650818
80,@n7beel__ @_Kay_RM @destroooo_ @PSGhub @sport Mf you literally repeat same words again and again is you say la liga is easy because Messi is top scorer of that league with broken Barcelona and who is that Mariano Diaz,2021-11-01T13:55:22.000Z,1455171611846344709,1306300523037876224
81,"@Iightning_angel @cfchziyech @FabrizioRomano @markgoldbridge The Messi honeymoon is over. Back to reality with a bang. An ageing player on huge wages that demands a start but to get the best out of you have to set up in a certain way. Yet you often function worse as a team when he’s on the pitch. 

PSG only have themselves to blame.",2021-11-01T13:55:21.000Z,1455171604846190597,1430148110060343296
82,Messi settles his accounts with Laporta https://t.co/kY0wqAvYej,2021-11-01T13:55:18.000Z,1455171592456114184,1116795070102028288
83,Cristiano Ronaldo talks about Messi.  https://t.co/GXLovSsLQI,2021-11-01T13:55:12.000Z,1455171569714556928,1345281599605075969
84,"@UgwunnaEjikem Claiming that Messi is the 🐐.
Na to dey gather your ransom fee be that..",2021-11-01T13:55:03.000Z,1455171529558216704,1306887638025109504
85,"@Ansu_Time @FCBDeva @Carvenism Even you lost 8-2 with ""Messi"" and what people ca the best striker of the decade ""Suarez"". You even need one own goal lol.",2021-11-01T13:54:55.000Z,1455171496855228427,1258966227264782336
86,"Messi still speaks to Aguero, Alba and Busquets after Barca exit https://t.co/i48plcPGEY",2021-11-01T13:54:50.000Z,1455171474684354562,321665528
87,@Zak20B @Madridfooty @FabrizioRomano @sport Ronaldo had a problem with Perez and already achieved everything with them. Madrid and their fans didn't reject him. Messi got dumped by Barca.,2021-11-01T13:54:47.000Z,1455171465419051010,1250618221096570881
88,@shane70707 @starsalki @PSGhub @sport as well as if u look messi when he played for ARG this year .. he was doing well with the statistics coz ARG know how to use  ... just check when messi scored a hatrick they played 442 wid leo and martinez upfront ... they know what suits messi best ... thats not possible in PSG,2021-11-01T13:54:32.000Z,1455171402777219072,1433769480476372993
89,@GOATED_CR7 @Leo_Stats You can prefer 2017 but don’t get mad at me for saying I think 2008 is better. And come at me saying “your a Messi fan trying to undermine the performance”. Plenty other Ronaldo fans agree with me.,2021-11-01T13:54:27.000Z,1455171379838562305,1420166654399598595
90,@Pruthvi44922707 @JuanDeag182 @Bayernmode @CrewsMat10 Imagine gassing up Copa America top assister. The standards are so fucking low. Maybe Messi doesn't care but your lives depend on this award just so you can get twitter points.,2021-11-01T13:54:23.000Z,1455171363342278657,1191365734988955649
91,"He's the best passer of the ball too
Suggests how good vision MESSI has https://t.co/eZxKHWcSXi",2021-11-01T13:53:56.000Z,1455171252067336195,1433144819883261955
92,"@NotShehryarThfc £42m for a one footed player who can’t dribble in a straight line, underhits every pass, can’t use his right foot and can’t tackle. 

What does Lo Celso actually do? 

Except play well when he’s with his mate Messi. 

It’s not hate for no reason, it’s calling out a poor player.",2021-11-01T13:53:48.000Z,1455171217166635014,260243551
93,Messi Keen On Barcelona Return After Hanging Up His Boots | Sports | China Daily https://t.co/NxKRJ5ep7u,2021-11-01T13:53:45.000Z,1455171203522605057,627448121
94,"@MobBarley102 @By20Made @GOATHabibi @RocksonAmpofo @barcacentre All fanbases are, but ours has been particularly extra reactionary, and I’m not just talking about coutinho. We all knew this was bound to happen when messi left but we still keep extraordinary expectations.",2021-11-01T13:53:38.000Z,1455171176783757318,1073579106535727105
95,"#Messi has scored 34 goals from outside the box since 2018.

Memphis is at 2nd position with 13 goals since 2018.",2021-11-01T13:53:35.000Z,1455171163651407880,1303326173070372867
96,This U-13 Swedish team is taller than Messi 💀 https://t.co/F63L7y48si,2021-11-01T13:53:32.000Z,1455171151202750470,1430578210094436356
97,@AdityaSwamy8 Messi didn't mention pique in his interview,2021-11-01T13:53:20.000Z,1455171101084901378,799261235334303745
98,@bellapoarch Wow I didn't know you were hanging out with Lionel Messi and Harry Kane,2021-11-01T13:53:16.000Z,1455171081657110533,1279093121075146752
99,"@SincereCR7 @cfchziyech @FabrizioRomano @markgoldbridge Official Penaldo playlist:
⁃Ghostin’ (ft. big matches)
⁃Carried in Portugal (ft. Eder, Guedes)
-Feeling dangerous (ft. Andorra, Crotone)
-Owned (by Messi)
-I need you (ft. Penalty, Tap-in)
-Ending it (ft. Juventus’ 9 year title winning streak)
-Dive for glory (ft. Bribed refs)",2021-11-01T13:53:05.000Z,1455171034940911616,1148202154227851265
0,This is supposed to be a Messi fail comp 🤣 he’s not limited by goals like CR Kelly https://t.co/n3Edm4XxWf,2021-11-01T13:53:04.000Z,1455171033447665669,1279858311593148423
1,"@TimelineCR7 Both of them have 40 while Messi plays as CAM ans Ronaldo as striker, this is the equivalent of De Bruyne having the same goals as Lewandowski",2021-11-01T13:52:57.000Z,1455171003542298627,1387413065331888130
2,@CryptoWizardd Wizard = Messi of crypto,2021-11-01T13:52:55.000Z,1455170995787030528,3366273514
3,"@MagicOfBarca_ And sneakily saying ""he wished""he played for free? ,even though he didn't even offer it to him!?
What was the point of saying it then.
These things just give reason for people to be against Messi which he doesn't deserve at all.
The man couldn't even get a farewell he deserved 😑",2021-11-01T13:52:54.000Z,1455170989201911808,1196765078512529408
4,"@Ezalia21 @mamoonkhan09 @BarcaWorldwide Its not about fan of Messi or Barca, its about transparency and accountability. If you are the president of the club and are truly honest in saving the club, then don't act like Bartomeu. Laporta is doing the same things as Bartomeu. Why you crying now that Laporta is exposed",2021-11-01T13:52:38.000Z,1455170925163212810,1424008640894103554
5,MESSI IS NOT EVEN TOP 3 https://t.co/7s7OVQGyPl,2021-11-01T13:52:33.000Z,1455170902224773123,1454911518655623168
6,(Express &amp; Star):73782809 : Six-time world player of the year Messi left Barca for Paris St Germain in the summer. .. #TrendsSpy https://t.co/xitIUDI5YG,2021-11-01T13:52:27.000Z,1455170878115917827,3534222021
7,@BarcaWorldwide Messi should just write a book abt this. What’s his PR team doin? Ronaldo would have milked every single dollar from the Argentina triumph. Damn,2021-11-01T13:52:21.000Z,1455170851712733185,801728870441480192
8,messi hate is so forced lmfao https://t.co/r3ThnElNJd,2021-11-01T13:52:20.000Z,1455170846708752389,1353195118577254405
9,@SiempreBarca27 I don’t think he could’ve kept Messi but at least he was not lying saying he will that what I think,2021-11-01T13:51:52.000Z,1455170729666924551,3431278258
10,"WORK IN PROGRESS , Will Be Out By Day after Tommorow Due To Exams ! 
This Time Tried something Different .
@WeAreMessi @PSG_inside 
#LEO #messi #vector https://t.co/KeRhrWJFoO",2021-11-01T13:51:50.000Z,1455170723597541381,1416358448342593541
